text,label
Speak only when you feel your words are better than the silence Gud mrng emoji,1
No. Shes currently in scotland for that.,1
Do you work all this week ?,1
Congratulations ur awarded either currency number of CD gift vouchers Free entry number our currency number weekly draw txt MUSIC to number TnCs www.Ldew.com number win number ppmx number age number,0
Lol great now im getting hungry.,1
Yes now only saw your message,1
Ill be at mu in like ltgt seconds,1
Ok,1
THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW number EXETER BIT WORRIED!x,1
Tell you what if you make a little spreadsheet and track whose idea it was to smoke to determine who smokes too much for the entire month of february Ill come up,1
For sale arsenal dartboard. Good condition but no doubles or trebles!,0
Dont look back at the building because you have no coat and i dont want you to get more sick. Just hurry home and wear a coat to the gym!!!,1
My painful personal thought I always try to keep everybody happy all the time. But nobody recognises me when i am alone,1
Thanks for ve lovely wisheds. You rock,1
You intrepid duo you! Have a great time and see you both soon.,1
I asked sen to come chennai and search for job.,1
Dad went out oredi,1
I jus hope its true that missin me cos im really missin him! You havent done anything to feel guilty about yet.,1
Wat so late still early mah. Or we juz go number dinner lor. Aiya i dunno,1
Arms fine hows Cardiff and uni?,1
In fact when do you leave? I think addie goes back to school tues or wed,1
Cool breeze Bright sun Fresh flower Twittering birds All these waiting to wish u: GOODMORNING amp HAVE A NICE DAY emoji,1
Ya emoji going for restaurant,1
Its ok. i just askd did u knw tht no?,1
Free number st week entry number TEXTPOD number a chance number win number GB iPod or currency number cash every wk. Txt POD to number TsCs www.textpod.net custcare number,0
Those ducking chinchillas,1
I am in a marriage function,1
Looks like u wil b getting a headstart im leaving here bout number ish but if u r desperate for my company I could head in earlierwe were goin to meet in rummer.,1
Dont give a flying monkeys wot they think and I certainly dont mind. Any friend of mine and all that!,1
As a registered optin subscriber ur draw number currency number gift voucher will be entered on receipt of a correct ans to number Whats No number in the BBC charts,0
say thanks number,1
Msg me when rajini comes.,1
Ya! when are taking ure practical lessons? I start in june,1
Thats good because I need drugs,1
Stupid.its not possible,1
Can all decide faster cos my sis going home liao,1
Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free number Join. OptOut txt STOP Help number,0
U sleeping now Or you going to take? Haha I got spys wat Me online checking n replying mails lor,1
CLAIRE here am havin borin time am now alone U wanna cum over number nite? Chat now number hope number C U Luv CLAIRE xx Calls currency number minmoremobsEMSPOBox number PO number WA,0
Fighting with the world is easy u either win or lose bt fightng with some number who is close to u is dificult if u lose u lose if u win u still lose.,1
Bought one ringtone and now getting texts costing number pound offering more tones etc,0
Yalru lyfu astne chikku Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae so lyf is nt yet ovr chikku ali vargu lyfu meow meow:D,1
Kinda. First one gets in at twelve! Aah. Speak tomo,1
number URGENT! Your mobile No number xxxxxxxxx won a currency number number bonus caller prize on number number number ! this is the number nd attempt to reach YOU! call number ASAP!,0
Ok good then i later come find C lucky i told to go earlier Later pple take finish no more again,1
Wat makes u thk ill fall down. But actually i thk im quite prone number falls. Lucky my dad at home i ask him come n fetch me already.,1
YOU number are guaranteed the latests Nokia Phone a number GB iPod MP number player or a currency number prize! Txt word:COLLECT to No: number ! TCLLC NYUSA number pMt msgrcvd number,0
Your account has been refilled successfully by INR ltDECIMALgt . Your KeralaCircle prepaid account balance is Rs ltDECIMALgt . Your Transaction ID is KR ltgt .,1
I wont touch you with out your permission.,1
Hi its LUCY Hubby at meetins all day Fri I will B alone at hotel U fancy cumin over? Pls leave msg number day number Lucy x Calls currency number minMobsmoreLKPOBOX number HP number FL,0
number wonders in My WORLD number th You number th Ur style number th Ur smile number th Ur Personality number rd Ur Nature number nd Ur SMS and number st Ur Lovely Friendship good morning dear,1
Take some small dose tablet for fever,1
Oh. U must have taken your REAL Valentine out shopping first.,1
Just sent you an email to an address with incomm in it is that right?,1
Will do you gonna be at blakes all night? I might be able to get out of here a little early,1
Friendship is not a game to play It is not a word to say It doesnt start on March and ends on May It is tomorrow yesterday today and e,1
Nice. Wait should you be texting right now? Im not gonna pay your ticket ya know!,1
Im watching lotr w my sis dis aft. So u wan number meet me number dinner at nite a not?,1
Why you keeping me away like this,1
I think its far more than that but find out. Check google maps for a place from your dorm.,1
My trip was ok but quite tiring lor. Uni starts today but its ok number me cos im not taking any modules but jus concentrating on my final yr project.,1
Have you always been saying welp?,1
Im a guy browsin is compulsory,1
Ok,1
Purity of friendship between two is not about smiling after reading the forwarded message Its about smiling just by seeing the name. Gud evng musthu,1
Sorry Ill call later,1
(I should add that I dont really care and if you cant I can at least get this dude to fuck off but hey your money if you want it),1
Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake my slave and send you a teasing kiss from across the sea,1
I told your number to gautham,1
Tell them no need to investigate about me anywhere.,1
Ok i juz receive,1
Cant believe i said so many things to you this morning when all i really wanted to say was good morning i love you! Have a beautiful morning. See you in the library later.,1
Your account has been credited with number FREE Text Messages. To activate just txt the word: CREDIT to No: number TCs www number .biz,0
In the end she might still vomit but its okay. Not everything will come out.,1
How are you with moneY as in to you money aint a thing .how are you sha!,1
It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,1
Hey gals Anyone of u going down to e driving centre tmr?,1
Im always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,1
Im putting it on now. It should be ready for ltTIMEgt,1
Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile and sometimes someones smile makes us to forget time gud noon,1
SMS. ac JSco: Energy is high but u may not know where number channel it. number day ur leadership skills r strong. Psychic? Reply ANS wquestion. End? Reply END JSCO,0
Hostbased IDPS for linux systems.,1
HOT LIVE FANTASIES call now number Just number p per min NTT Ltd PO Box number Croydon CR number number WB number is a national rate call,0
Don no da emoji whats you plan?,1
Ill be there on ltgt ok.,1
Oh my God. Im almost home,1
Total video converter free download type this in google search emoji,1
Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,0
Wen ur lovable bcums angry wid u dnt take it seriously Coz being angry is d most childish n true way of showing deep affection care n luv! kettoda manda Have nice day da.,1
Sounds like something that someone testing me would sayy,1
When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you Gud nit.,1
Peteis this your phone still? Its Jenny from college and Leanne.what are you up to now? emoji,1
Oops sorry. Just to check that you dont mind picking me up tomo at half eight from station. Would that be ok?,1
Hey sweet I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it wont go over yahoo for them because their connection sucks remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great my prey teasing kiss,1
Hows the champ just leaving glasgow!,1
K emoji all the best emoji congrats,1
I wonder if youll get this text?,1
